0.47889 0.000809043
0.478887 0.00161808
0.478883 0.00242712
0.478877 0.00323614
0.478869 0.00404516
0.47886 0.00485416
0.478848 0.00566314
0.478835 0.0064721
0.478821 0.00728104
0.478804 0.00808995
0.478786 0.00889884
0.478767 0.00970769
0.478745 0.0105165
0.478722 0.0113253
0.478697 0.012134
0.47867 0.0129427
0.478642 0.0137514
0.478612 0.01456
0.47858 0.0153685
0.478546 0.016177
0.478511 0.0169854
0.478474 0.0177938
0.478435 0.0186021
0.478395 0.0194103
0.478353 0.0202185
0.478309 0.0210266
0.478263 0.0218346
0.478216 0.0226426
0.478167 0.0234504
0.478116 0.0242582
0.478063 0.0250659
0.478009 0.0258735
0.477953 0.026681
0.477896 0.0274884
0.477836 0.0282957
0.477775 0.029103
0.477712 0.0299101
0.477648 0.0307171
0.477582 0.0315239
0.477514 0.0323307
0.477444 0.0331374
0.477373 0.0339439
0.477299 0.0347503
0.477225 0.0355566
0.477148 0.0363628
0.47707 0.0371688
0.47699 0.0379747
0.476908 0.0387805
0.476825 0.0395861
0.476739 0.0403916
0.476652 0.0411969
0.476564 0.0420021
0.476474 0.0428071
0.476382 0.043612
0.476288 0.0444167
0.476192 0.0452213
0.476095 0.0460257
0.475996 0.0468299
0.475896 0.047634
0.475793 0.0484379
0.475689 0.0492416
0.475583 0.0500451
0.475476 0.0508485
0.475367 0.0516517
0.475256 0.0524546
0.475143 0.0532574
0.475029 0.0540601
0.474913 0.0548625
0.474795 0.0556647
0.474675 0.0564667
0.474554 0.0572685
0.474431 0.0580701
0.474307 0.0588715
0.47418 0.0596727
0.474052 0.0604736
0.473922 0.0612744
0.473791 0.0620749
0.473658 0.0628752
0.473523 0.0636753
0.473386 0.0644751
0.473248 0.0652747
0.473108 0.0660741
0.472966 0.0668732
0.472822 0.0676721
0.472677 0.0684707
0.47253 0.0692691
0.472381 0.0700673
0.472231 0.0708652
0.472079 0.0716628
0.471925 0.0724602
0.47177 0.0732573
0.471613 0.0740541
0.471454 0.0748507
0.471293 0.075647
0.471131 0.076443
0.470967 0.0772388
0.470801 0.0780342
0.470633 0.0788294
0.470464 0.0796243
0.470293 0.0804189
0.470121 0.0812133
0.469946 0.0820073
0.46977 0.082801
0.469593 0.0835944
0.469413 0.0843875
0.469232 0.0851804
0.469049 0.0859729
0.468865 0.0867651
0.468678 0.0875569
0.46849 0.0883485
0.468301 0.0891397
0.468109 0.0899306
0.467916 0.0907212
0.467722 0.0915115
0.467525 0.0923014
0.467327 0.093091
0.467127 0.0938802
0.466925 0.0946691
0.466722 0.0954576
0.466517 0.0962458
0.46631 0.0970337
0.466102 0.0978212
0.465892 0.0986083
0.46568 0.0993951
0.465466 0.100182
0.465251 0.100968
0.465034 0.101753
0.464815 0.102539
0.464595 0.103323
0.464373 0.104108
0.464149 0.104892
0.463924 0.105676
0.463697 0.106459
0.463468 0.107242
0.463237 0.108025
0.463005 0.108807
0.462771 0.109589
0.462535 0.11037
0.462298 0.111152
0.462059 0.111932
0.461818 0.112712
0.461576 0.113492
0.461332 0.114271
0.461086 0.11505
0.460838 0.115829
0.460589 0.116607
0.460338 0.117385
0.460085 0.118162
0.459831 0.118939
0.459575 0.119715
0.459317 0.120491
0.459058 0.121266
0.458797 0.122041
0.458534 0.122816
0.45827 0.12359
0.458004 0.124364
0.457736 0.125137
0.457466 0.12591
0.457195 0.126682
0.456922 0.127454
0.456647 0.128225
0.456371 0.128996
0.456093 0.129766
0.455813 0.130536
0.455532 0.131306
0.455249 0.132075
0.454964 0.132843
0.454678 0.133611
0.45439 0.134379
0.4541 0.135146
0.453808 0.135912
0.453515 0.136678
0.45322 0.137443
0.452924 0.138208
0.452625 0.138973
0.452326 0.139737
0.452024 0.1405
0.451721 0.141263
0.451416 0.142025
0.451109 0.142787
0.450801 0.143548
0.450491 0.144309
0.450179 0.145069
0.449866 0.145829
0.449551 0.146588
0.449234 0.147347
0.448915 0.148105
0.448595 0.148862
0.448274 0.149619
0.44795 0.150375
0.447625 0.151131
0.447298 0.151886
0.44697 0.152641
0.44664 0.153395
0.446308 0.154149
0.445974 0.154902
0.445639 0.155654
0.445302 0.156406
0.444964 0.157157
0.444624 0.157907
0.444282 0.158657
0.443938 0.159407
0.443593 0.160156
0.443246 0.160904
0.442898 0.161651
0.442548 0.162398
0.442196 0.163145
0.441842 0.16389
0.441487 0.164636
0.44113 0.16538
0.440772 0.166124
0.440411 0.166867
0.44005 0.16761
0.439686 0.168352
0.439321 0.169093
0.438954 0.169834
0.438586 0.170574
0.438215 0.171313
0.437844 0.172052
0.43747 0.17279
0.437095 0.173528
0.436718 0.174265
0.43634 0.175001
0.43596 0.175736
0.435578 0.176471
0.435194 0.177205
0.434809 0.177939
0.434422 0.178671
0.434034 0.179404
0.433644 0.180135
0.433252 0.180866
0.432859 0.181596
0.432464 0.182325
0.432067 0.183054
0.431669 0.183782
0.431269 0.184509
0.430867 0.185236
0.430464 0.185961
0.430059 0.186687
0.429653 0.187411
0.429244 0.188135
0.428835 0.188858
0.428423 0.18958
0.42801 0.190301
0.427595 0.191022
0.427179 0.191742
0.426761 0.192462
0.426341 0.19318
0.425919 0.193898
0.425496 0.194615
0.425072 0.195332
0.424646 0.196047
0.424218 0.196762
0.423788 0.197476
0.423357 0.198189
0.422924 0.198902
0.42249 0.199614
0.422054 0.200325
0.421616 0.201035
0.421176 0.201744
0.420735 0.202453
0.420293 0.203161
0.419849 0.203868
0.419403 0.204574
0.418955 0.20528
0.418506 0.205984
0.418055 0.206688
0.417603 0.207392
0.417149 0.208094
0.416693 0.208795
0.416236 0.209496
0.415777 0.210196
0.415316 0.210895
0.414854 0.211593
0.41439 0.21229
0.413925 0.212987
0.413458 0.213683
0.412989 0.214378
0.412519 0.215072
0.412047 0.215765
0.411574 0.216457
0.411099 0.217149
0.410622 0.217839
0.410144 0.218529
0.409664 0.219218
0.409182 0.219906
0.408699 0.220593
0.408214 0.22128
0.407728 0.221965
0.40724 0.22265
0.40675 0.223333
0.406259 0.224016
0.405766 0.224698
0.405272 0.225379
0.404776 0.226059
0.404278 0.226739
0.403779 0.227417
0.403278 0.228094
0.402776 0.228771
0.402271 0.229447
0.401766 0.230121
0.401259 0.230795
0.40075 0.231468
0.400239 0.23214
0.399727 0.232811
0.399214 0.233481
0.398698 0.23415
0.398182 0.234819
0.397663 0.235486
0.397143 0.236152
0.396622 0.236818
0.396099 0.237482
0.395574 0.238146
0.395047 0.238808
0.39452 0.23947
0.39399 0.240131
0.393459 0.24079
0.392926 0.241449
0.392392 0.242107
0.391856 0.242764
0.391319 0.243419
0.39078 0.244074
0.390239 0.244728
0.389697 0.245381
0.389153 0.246033
0.388608 0.246684
0.388061 0.247334
0.387513 0.247982
0.386963 0.24863
0.386411 0.249277
0.385858 0.249923
0.385303 0.250568
0.384747 0.251211
0.384189 0.251854
0.38363 0.252496
0.383069 0.253137
0.382506 0.253776
0.381942 0.254415
0.381376 0.255053
0.380809 0.255689
0.38024 0.256325
0.37967 0.256959
0.379098 0.257593
0.378525 0.258225
0.37795 0.258856
0.377373 0.259487
0.376795 0.260116
0.376215 0.260744
0.375634 0.261371
0.375052 0.261997
0.374467 0.262622
0.373881 0.263245
0.373294 0.263868
0.372705 0.26449
0.372115 0.26511
0.371523 0.26573
0.370929 0.266348
0.370334 0.266965
0.369737 0.267581
0.369139 0.268196
0.36854 0.26881
0.367938 0.269423
0.367336 0.270035
0.366731 0.270645
0.366125 0.271255
0.365518 0.271863
0.364909 0.27247
0.364299 0.273076
0.363687 0.273681
0.363073 0.274284
0.362459 0.274887
0.361842 0.275488
0.361224 0.276089
0.360605 0.276688
0.359983 0.277286
0.359361 0.277882
0.358737 0.278478
0.358111 0.279072
0.357484 0.279666
0.356856 0.280258
0.356226 0.280849
0.355594 0.281438
0.354961 0.282027
0.354326 0.282614
0.35369 0.2832
0.353052 0.283785
0.352413 0.284369
0.351773 0.284951
0.351131 0.285532
0.350487 0.286112
0.349842 0.286691
0.349195 0.287269
0.348547 0.287845
0.347898 0.28842
0.347247 0.288994
0.346594 0.289567
0.34594 0.290138
0.345284 0.290709
0.344627 0.291277
0.343969 0.291845
0.343309 0.292412
0.342648 0.292977
0.341985 0.293541
0.34132 0.294103
0.340654 0.294665
0.339987 0.295225
0.339318 0.295784
0.338648 0.296341
0.337976 0.296897
0.337303 0.297452
0.336628 0.298006
0.335952 0.298559
0.335275 0.29911
0.334595 0.299659
0.333915 0.300208
0.333233 0.300755
0.33255 0.301301
0.331865 0.301845
0.331178 0.302389
0.330491 0.302931
0.329801 0.303471
0.329111 0.30401
0.328419 0.304548
0.327725 0.305085
0.32703 0.30562
0.326334 0.306154
0.325636 0.306687
0.324936 0.307218
0.324236 0.307748
0.323533 0.308276
